,FIPS,Location,Life Expectancy,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
1651,26125,"Oakland County, Michigan",79.98,0.1331,0.1086,0.064,0.7459,0.1875
1652,26161,"Washtenaw County, Michigan",81.09,0.2557,0.1999,0.0108,0.7472,0.8007
1653,27001,"Aitkin County, Minnesota",80.35,0.3139,0.3247,0.5002,0.142,0.4989
1654,27007,"Beltrami County, Minnesota",78.41,0.7472,0.6552,0.6125,0.3623,0.9478
1655,27009,"Benton County, Minnesota",79.49,0.4066,0.2388,0.5371,0.2413,0.8602
1656,27011,"Big Stone County, Minnesota",79.89,0.2009,0.1675,0.3636,0.128,0.5116
1657,27013,"Blue Earth County, Minnesota",81.02,0.1999,0.26899999999999996,0.0197,0.4075,0.6616
1658,27019,"Carver County, Minnesota",82.80,0.022000000000000002,0.0013,0.0618,0.4269,0.0796
1659,27021,"Cass County, Minnesota",78.64,0.3273,0.33299999999999996,0.7485,0.2818,0.2732
1660,27027,"Clay County, Minnesota",80.53,0.2006,0.1172,0.0634,0.4072,0.7202
1661,27031,"Cook County, Minnesota",82.03,0.0901,0.0344,0.0828,0.2926,0.3843
1662,27037,"Dakota County, Minnesota",81.90,0.1121,0.0169,0.1754,0.7068,0.1484
1663,27039,"Dodge County, Minnesota",81.62,0.0532,0.0178,0.327,0.3537,0.0567
1664,27073,"Lac qui Parle County, Minnesota",81.29,0.0388,0.0357,0.2786,0.0519,0.1238
1665,27075,"Lake County, Minnesota",80.02,0.1114,0.0723,0.1582,0.1251,0.4788
1666,27081,"Lincoln County, Minnesota",80.48,0.0621,0.1366,0.4177,0.0086,0.1025
1667,27083,"Lyon County, Minnesota",80.75,0.3257,0.1757,0.1598,0.5778,0.7373
1668,27101,"Murray County, Minnesota",81.53,0.0996,0.1398,0.2662,0.3212,0.1047
1669,27103,"Nicollet County, Minnesota",81.99,0.1964,0.1137,0.0911,0.4782,0.5591
1670,27109,"Olmsted County, Minnesota",82.24,0.2697,0.0274,0.2184,0.7157,0.6186
1671,27119,"Polk County, Minnesota",78.94,0.3263,0.2079,0.2521,0.4932,0.6568
1672,27137,"Saint Louis County, Minnesota",79.24,0.3187,0.248,0.1929,0.2697,0.7892
1673,27139,"Scott County, Minnesota",81.95,0.0726,0.0089,0.0977,0.6622,0.0971
1674,27141,"Sherburne County, Minnesota",81.12,0.1044,0.0264,0.2547,0.3231,0.2671
1675,27145,"Stearns County, Minnesota",82.10,0.3276,0.2133,0.1054,0.5670000000000001,0.7606
1676,27149,"Stevens County, Minnesota",82.22,0.2079,0.2582,0.0433,0.5435,0.4241
1677,27155,"Traverse County, Minnesota",81.04,0.2031,0.1133,0.5533,0.3855,0.2773
1678,27165,"Watonwan County, Minnesota",80.84,0.34,0.2779,0.632,0.8379,0.0984
1679,27171,"Wright County, Minnesota",81.17,0.0758,0.0287,0.2124,0.2875,0.1764
1680,28033,"DeSoto County, Mississippi",76.96,0.2744,0.284,0.4702,0.6613,0.1057
1681,28037,"Franklin County, Mississippi",74.86,0.7001,0.7498,0.985,0.4126,0.242
1682,28057,"Itawamba County, Mississippi",74.65,0.6625,0.8271,0.8103,0.1812,0.4578
1683,28067,"Jones County, Mississippi",74.95,0.8968,0.8058,0.9405,0.6699,0.7873
1684,28073,"Lamar County, Mississippi",77.90,0.455,0.3926,0.7198,0.5406,0.3397
1685,28075,"Lauderdale County, Mississippi",74.89,0.937,0.7749,0.9242,0.6644,0.972
1686,28101,"Newton County, Mississippi",74.31,0.9347,0.8278,0.9831,0.56,0.9042
1687,28107,"Panola County, Mississippi",72.70,0.8707,0.8758,0.836,0.7482,0.61
1688,28109,"Pearl River County, Mississippi",74.90,0.7997,0.8389,0.8469,0.3671,0.6804
1689,28131,"Stone County, Mississippi",73.98,0.7695,0.8109,0.7873,0.4626,0.5934
1690,28141,"Tishomingo County, Mississippi",73.69,0.6644,0.8784,0.773,0.1592,0.4215
1691,28145,"Union County, Mississippi",76.15,0.809,0.8682,0.7806,0.5762,0.5301
1692,28149,"Warren County, Mississippi",74.30,0.8077,0.7026,0.7144,0.6619,0.8243
1693,29005,"Atchison County, Missouri",78.39,0.106,0.2146,0.4381,0.0567,0.1305
1694,29017,"Bollinger County, Missouri",76.52,0.5024,0.7303,0.6784,0.0694,0.3798
1695,29023,"Butler County, Missouri",74.24,0.8071,0.8437,0.9548,0.2085,0.6778
1696,29027,"Callaway County, Missouri",77.89,0.3699,0.446,0.2455,0.2878,0.5645
1697,29035,"Carter County, Missouri",73.92,0.7494,0.8386,0.9672,0.049,0.6192
1698,29039,"Cedar County, Missouri",76.71,0.49700000000000005,0.8691,0.9545,0.0353,0.042
1699,29053,"Cooper County, Missouri",77.93,0.2588,0.3951,0.3719,0.2114,0.2576
1700,29055,"Crawford County, Missouri",76.01,0.7154,0.907,0.9532,0.0433,0.4011
1701,29065,"Dent County, Missouri",76.00,0.6912,0.8551,0.8876,0.0697,0.517
1702,29077,"Greene County, Missouri",78.13,0.3687,0.4225,0.1439,0.4355,0.5801
1703,29095,"Jackson County, Missouri",77.19,0.56,0.4056,0.5167,0.8079999999999999,0.5539999999999999
1704,29101,"Johnson County, Missouri",78.26,0.3945,0.5094,0.0468,0.3171,0.8379
1705,29117,"Livingston County, Missouri",77.92,0.3976,0.5107,0.5123,0.0755,0.5673
1706,29123,"Madison County, Missouri",74.89,0.4651,0.7039,0.7533,0.0388,0.3021
1707,29135,"Moniteau County, Missouri",78.16,0.504,0.4807,0.2305,0.5307,0.7128
1708,29141,"Morgan County, Missouri",76.01,0.7727,0.9115,0.731,0.2732,0.6148
1709,29163,"Pike County, Missouri",77.26,0.5848,0.6383,0.5384,0.3585,0.6208
1710,29165,"Platte County, Missouri",80.39,0.0885,0.0188,0.1786,0.5661,0.127
1711,29169,"Pulaski County, Missouri",76.26,0.7109,0.6396,0.376,0.6164,0.8571
1712,29171,"Putnam County, Missouri",77.73,0.5463,0.4925,0.9866,0.2426,0.34700000000000003
1713,29175,"Randolph County, Missouri",76.33,0.5855,0.7125,0.4572,0.2595,0.6301
1714,29187,"Saint Francois County, Missouri",74.72,0.7342,0.7217,0.5559,0.1824,0.9583
1715,29199,"Scotland County, Missouri",78.07,0.5177,0.525,0.9051,0.0271,0.6313
1716,29203,"Shannon County, Missouri",76.10,0.5648,0.8491,0.7163,0.0853,0.3088
1717,29207,"Stoddard County, Missouri",76.32,0.4992,0.7383,0.7157,0.0382,0.3706
1718,29209,"Stone County, Missouri",78.64,0.3655,0.5444,0.4486,0.1519,0.3598
1719,29211,"Sullivan County, Missouri",76.83,0.6972,0.5543,0.7609,0.8096,0.5438
1720,29213,"Taney County, Missouri",78.06,0.7743,0.6406,0.8079999999999999,0.4438,0.8918
1721,29225,"Webster County, Missouri",77.75,0.6453,0.6227,0.4349,0.4145,0.8316
1722,29227,"Worth County, Missouri",78.70,0.1741,0.3311,0.3677,0.0162,0.2598
1723,30011,"Carter County, Montana",79.49,0.0509,0.1092,0.1429,0.0341,0.2225
1724,30019,"Daniels County, Montana",79.14,0.0048,0.0032,0.1309,0.0102,0.0681
1725,30021,"Dawson County, Montana",78.57,0.3044,0.1687,0.4683,0.1121,0.8265
1726,30033,"Garfield County, Montana",80.29,0.0096,0.0239,0.1302,0.0016,0.0888
1727,30037,"Golden Valley County, Montana",79.67,0.0796,0.2232,0.5766,0.2649,0.0051
1728,30039,"Granite County, Montana",80.35,0.1636,0.4034,0.4082,0.043,0.1095
1729,30045,"Judith Basin County, Montana",80.86,0.0038,0.09300000000000001,0.0786,0.0325,0.0099
1730,30051,"Liberty County, Montana",81.23,0.5288,0.4202,0.2292,0.2101,0.9834
1731,30057,"Madison County, Montana",80.87,0.1067,0.085,0.0732,0.4473,0.2948
1732,30075,"Powder River County, Montana",79.64,0.0337,0.0427,0.2152,0.0548,0.1191
1733,30077,"Powell County, Montana",77.54,0.1726,0.2439,0.3814,0.1305,0.2544
1734,30079,"Prairie County, Montana",79.19,0.1506,0.4301,0.7259,0.022000000000000002,0.0207
1735,30087,"Rosebud County, Montana",75.63,0.5097,0.6791,0.2932,0.4791,0.3699
1736,30089,"Sanders County, Montana",78.34,0.4171,0.7593,0.3808,0.1741,0.2127
1737,30093,"Silver Bow County, Montana",76.90,0.4791,0.4769,0.3983,0.2588,0.7466
1738,30097,"Sweet Grass County, Montana",80.83,0.0605,0.0996,0.5428,0.0684,0.0621
1739,30109,"Wibaux County, Montana",77.46,0.14800000000000002,0.3075,0.6673,0.0029,0.0993
1740,31005,"Arthur County, Nebraska",79.90,0.008,0.1917,0.3407,0.006999999999999999,0.001
1741,31013,"Box Butte County, Nebraska",78.71,0.1671,0.2136,0.1258,0.2684,0.3948
1742,31015,"Boyd County, Nebraska",80.00,0.1248,0.1318,0.7354,0.09300000000000001,0.135
1743,31017,"Brown County, Nebraska",80.40,0.127,0.1732,0.7268,0.0105,0.1681
1744,31021,"Burt County, Nebraska",78.84,0.1188,0.2066,0.4559,0.1936,0.085
1745,31045,"Dawes County, Nebraska",79.71,0.2751,0.2509,0.0392,0.5419,0.7208
1746,31049,"Deuel County, Nebraska",79.99,0.084,0.1627,0.1347,0.5539999999999999,0.0318
1747,31055,"Douglas County, Nebraska",78.64,0.49,0.2391,0.3009,0.8443,0.7405
1748,31057,"Dundy County, Nebraska",78.76,0.0226,0.1277,0.1477,0.142,0.0197
1749,31061,"Franklin County, Nebraska",79.20,0.055999999999999994,0.1703,0.2916,0.0401,0.0751
1750,31069,"Garden County, Nebraska",78.43,0.0137,0.0462,0.12,0.0837,0.0465
1751,31071,"Garfield County, Nebraska",79.46,0.0564,0.1102,0.6543,0.0099,0.055999999999999994
1752,31075,"Grant County, Nebraska",79.71,0.0755,0.3419,0.092,0.0096,0.1156
1753,31077,"Greeley County, Nebraska",80.43,0.0414,0.106,0.5654,0.0691,0.0191
1754,31083,"Harlan County, Nebraska",79.94,0.1283,0.2369,0.5632,0.1745,0.0634
1755,31087,"Hitchcock County, Nebraska",79.17,0.1098,0.2837,0.5998,0.0462,0.0433
1756,31097,"Johnson County, Nebraska",79.37,0.4174,0.3461,0.0933,0.6969,0.7096
1757,31101,"Keith County, Nebraska",79.24,0.1554,0.1952,0.2642,0.1843,0.3107
1758,31103,"Keya Paha County, Nebraska",81.14,0.0025,0.0551,0.2053,0.0064,0.0019
1759,31105,"Kimball County, Nebraska",78.34,0.3884,0.3216,0.887,0.4645,0.2082
1760,31107,"Knox County, Nebraska",79.44,0.2846,0.1722,0.4839,0.47600000000000003,0.4046
1761,31109,"Lancaster County, Nebraska",80.46,0.3212,0.1761,0.0834,0.6985,0.7326
1762,31115,"Loup County, Nebraska",81.10,0.0006,0.0337,0.1028,0.0045,0.006999999999999999
1763,31129,"Nuckolls County, Nebraska",80.12,0.1391,0.2047,0.4756,0.1802,0.1426
1764,31133,"Pawnee County, Nebraska",79.80,0.213,0.3098,0.2795,0.2095,0.2808
1765,31149,"Rock County, Nebraska",80.22,0.0099,0.0465,0.09300000000000001,0.1073,0.0363
1766,31151,"Saline County, Nebraska",79.27,0.4559,0.4193,0.191,0.8752,0.3808
1767,31159,"Seward County, Nebraska",80.06,0.0815,0.0659,0.1165,0.1964,0.29
1768,31161,"Sheridan County, Nebraska",79.07,0.3537,0.3053,0.6644,0.2617,0.4706
1769,31163,"Sherman County, Nebraska",80.24,0.0977,0.1656,0.6437,0.0223,0.1105
1770,31169,"Thayer County, Nebraska",79.70,0.0672,0.092,0.2671,0.2579,0.0691
1771,31175,"Valley County, Nebraska",80.53,0.2066,0.1509,0.8122,0.3009,0.1573
1772,31179,"Wayne County, Nebraska",82.82,0.1172,0.114,0.0073,0.546,0.5998
1773,31183,"Wheeler County, Nebraska",81.12,0.0064,0.0045,0.0936,0.0003,0.1353
1774,32001,"Churchill County, Nevada",76.55,0.7711,0.6081,0.667,0.787,0.7749
1775,32005,"Douglas County, Nevada",81.07,0.1853,0.1923,0.38299999999999995,0.6558,0.0643
1776,32007,"Elko County, Nevada",78.31,0.4642,0.2611,0.2837,0.8434,0.6176
1777,32011,"Eureka County, Nevada",77.54,0.001,0.084,0.043,0.0038,0.0159
1778,32017,"Lincoln County, Nevada",76.68,0.3161,0.4753,0.1156,0.5715,0.2471
1779,32019,"Lyon County, Nevada",76.60,0.7443,0.6874,0.8953,0.7724,0.3569
1780,32033,"White Pine County, Nevada",76.74,0.4613,0.5514,0.1493,0.6638,0.418
1781,33003,"Carroll County, New Hampshire",80.82,0.0662,0.0818,0.256,0.1124,0.1582
1782,33011,"Hillsborough County, New Hampshire",80.07,0.1812,0.0872,0.0688,0.623,0.469
1783,34009,"Cape May County, New Jersey",78.12,0.3438,0.2926,0.1636,0.561,0.5887
1784,34025,"Monmouth County, New Jersey",80.24,0.1735,0.1156,0.0471,0.7864,0.3346
1785,34027,"Morris County, New Jersey",82.00,0.1076,0.0325,0.0287,0.8274,0.2534
1786,34035,"Somerset County, New Jersey",81.95,0.1149,0.027999999999999997,0.0382,0.8927,0.2041
1787,35011,"De Baca County, New Mexico",77.61,0.4378,0.5186,0.4782,0.6851,0.1729
1788,35021,"Harding County, New Mexico",80.83,0.2467,0.4244,0.4492,0.504,0.0369
1789,35027,"Lincoln County, New Mexico",79.97,0.5699,0.4776,0.3811,0.8762,0.4731
1790,35043,"Sandoval County, New Mexico",79.50,0.4158,0.4085,0.4753,0.845,0.1706
1791,35055,"Taos County, New Mexico",79.98,0.8765,0.7421,0.9029,0.9035,0.6622
1792,35059,"Union County, New Mexico",77.62,0.5992,0.5883,0.5138,0.9159999999999999,0.2614
1793,36003,"Allegany County, New York",79.05,0.6176,0.6154,0.3231,0.2757,0.9096
1794,36007,"Broome County, New York",79.38,0.5689,0.4639,0.3187,0.574,0.816
1795,36009,"Cattaraugus County, New York",78.32,0.7106,0.5868,0.6202,0.4534,0.8984
1796,36013,"Chautauqua County, New York",78.97,0.6893,0.6269,0.5403,0.5444,0.7771
1797,36015,"Chemung County, New York",78.74,0.426,0.3394,0.4521,0.3098,0.7182
1798,36019,"Clinton County, New York",79.18,0.5753,0.5056,0.2544,0.3976,0.9204
1799,36029,"Erie County, New York",78.51,0.3986,0.2684,0.2365,0.703,0.5947
1800,36041,"Hamilton County, New York",79.30,0.2951,0.4597,0.3703,0.297,0.20600000000000002
1801,36051,"Livingston County, New York",80.47,0.3543,0.3703,0.0837,0.3225,0.8246
1802,36055,"Monroe County, New York",79.97,0.4801,0.3263,0.263,0.7896,0.618
1803,36059,"Nassau County, New York",82.21,0.2592,0.0984,0.0439,0.9089,0.575
1804,36065,"Oneida County, New York",79.15,0.674,0.4616,0.5852,0.7103,0.8427
1805,36071,"Orange County, New York",79.80,0.5642,0.27,0.2149,0.8733,0.9026
1806,36077,"Otsego County, New York",80.14,0.4397,0.4336,0.0825,0.2961,0.9182
1807,36093,"Schenectady County, New York",79.51,0.3747,0.2932,0.1445,0.7077,0.5747
1808,36099,"Seneca County, New York",79.20,0.3932,0.3684,0.2732,0.3585,0.6813
1809,36121,"Wyoming County, New York",79.31,0.2859,0.4132,0.0984,0.369,0.4349
1810,36123,"Yates County, New York",79.54,0.589,0.4842,0.3913,0.3763,0.9156
1811,37003,"Alexander County, North Carolina",77.48,0.6695,0.7717,0.3521,0.46799999999999997,0.6581
1812,37005,"Alleghany County, North Carolina",77.86,0.5969,0.7249,0.5918,0.5393,0.312
1813,37019,"Brunswick County, North Carolina",78.30,0.4693,0.4967,0.4874,0.588,0.32
1814,37029,"Camden County, North Carolina",78.96,0.3754,0.5428,0.3957,0.6718,0.0869
1815,37037,"Chatham County, North Carolina",80.80,0.4187,0.3766,0.2862,0.8338,0.3133
1816,37039,"Cherokee County, North Carolina",76.72,0.5794,0.7663,0.446,0.2974,0.4639
1817,37043,"Clay County, North Carolina",78.43,0.2614,0.645,0.2919,0.1627,0.0748
1818,37045,"Cleveland County, North Carolina",74.81,0.8211,0.8539,0.6979,0.589,0.6756
1819,37047,"Columbus County, North Carolina",73.81,0.9328,0.8294,0.8968,0.7596,0.9032
1820,37067,"Forsyth County, North Carolina",78.06,0.7233,0.5597,0.341,0.8968,0.8079999999999999
1821,37069,"Franklin County, North Carolina",77.34,0.7542,0.6819,0.4155,0.7775,0.7644
1822,37073,"Gates County, North Carolina",77.01,0.4744,0.5833,0.355,0.7154,0.212
1823,37081,"Guilford County, North Carolina",78.47,0.659,0.4897,0.2658,0.9093,0.787
1824,37085,"Harnett County, North Carolina",76.53,0.7924,0.7561,0.5915,0.8201,0.6272
1825,37087,"Haywood County, North Carolina",78.11,0.3598,0.4432,0.6463,0.304,0.2604
1826,37089,"Henderson County, North Carolina",79.17,0.447,0.2878,0.3658,0.7176,0.5670000000000001
1827,37099,"Jackson County, North Carolina",78.46,0.6211,0.6074,0.1741,0.6498,0.7994
1828,37105,"Lee County, North Carolina",76.91,0.8602,0.7727,0.6549,0.9198,0.7335
1829,37111,"McDowell County, North Carolina",77.13,0.8704,0.8542,0.8329,0.5317,0.8325
1830,37113,"Macon County, North Carolina",78.35,0.4155,0.4877,0.4562,0.5571,0.2585
1831,37117,"Martin County, North Carolina",74.22,0.8001,0.8395,0.8838,0.6622,0.3655
1832,37121,"Mitchell County, North Carolina",76.80,0.5489,0.6734,0.4785,0.3865,0.4543
1833,37125,"Moore County, North Carolina",79.67,0.4101,0.3483,0.4104,0.687,0.3636
1834,37129,"New Hanover County, North Carolina",79.31,0.4043,0.3594,0.0742,0.7358,0.6635
1835,37133,"Onslow County, North Carolina",77.59,0.7256,0.5642,0.688,0.6527,0.7997
1836,37135,"Orange County, North Carolina",80.78,0.2945,0.1945,0.0166,0.8364,0.7921
1837,37143,"Perquimans County, North Carolina",77.92,0.6769,0.6527,0.8739,0.609,0.3789
1838,37145,"Person County, North Carolina",76.61,0.8402,0.7854,0.8052,0.6603,0.7364
1839,37149,"Polk County, North Carolina",78.94,0.5014,0.4317,0.3079,0.46799999999999997,0.7654
1840,37175,"Transylvania County, North Carolina",80.33,0.3451,0.4269,0.3126,0.5049,0.28300000000000003
1841,37179,"Union County, North Carolina",79.02,0.1824,0.235,0.1726,0.7988,0.0579
1842,37183,"Wake County, North Carolina",80.89,0.3168,0.128,0.1471,0.8701,0.5291
1843,37195,"Wilson County, North Carolina",76.42,0.9279999999999999,0.7997,0.8182,0.9042,0.8838
1844,38015,"Burleigh County, North Dakota",81.23,0.1318,0.0083,0.084,0.2741,0.7224
1845,38017,"Cass County, North Dakota",80.97,0.1722,0.0452,0.0493,0.5422,0.6511
1846,38019,"Cavalier County, North Dakota",80.72,0.0162,0.0131,0.0996,0.2015,0.0605
1847,38023,"Divide County, North Dakota",80.82,0.0312,0.0879,0.2401,0.0602,0.0586
1848,38029,"Emmons County, North Dakota",80.09,0.1095,0.2455,0.3785,0.0452,0.1337
1849,38035,"Grand Forks County, North Dakota",79.92,0.2439,0.2034,0.0337,0.4339,0.7982
1850,38037,"Grant County, North Dakota",80.23,0.0697,0.1843,0.1038,0.1309,0.1589
1851,38039,"Griggs County, North Dakota",79.77,0.0497,0.1063,0.2353,0.0739,0.1248
1852,38041,"Hettinger County, North Dakota",80.53,0.099,0.1235,0.4836,0.1541,0.1277
1853,38045,"LaMoure County, North Dakota",81.53,0.0204,0.1334,0.1414,0.1079,0.0213
1854,38047,"Logan County, North Dakota",80.68,0.0401,0.1445,0.1073,0.0111,0.1773
1855,38051,"McIntosh County, North Dakota",80.62,0.1687,0.2155,0.4706,0.2127,0.1891
1856,38063,"Nelson County, North Dakota",77.58,0.015,0.0236,0.1633,0.0166,0.0882
1857,38071,"Ramsey County, North Dakota",78.38,0.4569,0.0898,0.7386,0.2334,0.9784
1858,38077,"Richland County, North Dakota",81.41,0.0879,0.1022,0.0436,0.2273,0.4352
1859,38083,"Sheridan County, North Dakota",82.44,0.0299,0.2999,0.0853,0.0659,0.0121
1860,38087,"Slope County, North Dakota",82.36,0.0264,0.0914,0.377,0.2267,0.0045
1861,38089,"Stark County, North Dakota",80.68,0.17800000000000002,0.0353,0.0474,0.4607,0.7711
1862,38095,"Towner County, North Dakota",79.52,0.1929,0.1719,0.4053,0.4349,0.198
1863,38101,"Ward County, North Dakota",79.71,0.114,0.0124,0.0417,0.433,0.6043
1864,38103,"Wells County, North Dakota",80.21,0.0751,0.1554,0.1404,0.0895,0.2095
1865,39001,"Adams County, Ohio",75.15,0.7654,0.9258,0.9554,0.0118,0.5836
1866,39041,"Delaware County, Ohio",81.43,0.0146,0.0003,0.078,0.4066,0.0408
1867,39047,"Fayette County, Ohio",75.34,0.5234,0.5992,0.8822,0.3518,0.2359
1868,39049,"Franklin County, Ohio",77.60,0.5138,0.3257,0.2617,0.8278,0.6972
1869,39079,"Jackson County, Ohio",74.58,0.7393,0.8583,0.9389,0.1566,0.4944
1870,39097,"Madison County, Ohio",77.58,0.3805,0.3642,0.3075,0.3773,0.5982
1871,39101,"Marion County, Ohio",77.08,0.6269,0.6756,0.5906,0.3209,0.6934
1872,39129,"Pickaway County, Ohio",77.50,0.2311,0.391,0.2464,0.1827,0.2776
1873,39163,"Vinton County, Ohio",75.27,0.7361,0.8895,0.8717,0.0366,0.6613
1874,39173,"Wood County, Ohio",79.32,0.1493,0.2206,0.0309,0.3744,0.4613
1875,40003,"Alfalfa County, Oklahoma",78.21,0.1983,0.2404,0.2802,0.4839,0.1605
1876,40007,"Beaver County, Oklahoma",78.63,0.2378,0.2566,0.1544,0.8147,0.1347
1877,40011,"Blaine County, Oklahoma",75.24,0.6339,0.45399999999999996,0.8583,0.78,0.4483
1878,40017,"Canadian County, Oklahoma",78.11,0.2216,0.0974,0.3295,0.6705,0.2681
1879,40023,"Choctaw County, Oklahoma",73.29,0.929,0.9051,0.9959,0.4989,0.7389
1880,40025,"Cimarron County, Oklahoma",76.95,0.4725,0.355,0.8325,0.8007,0.1786
1881,40031,"Comanche County, Oklahoma",75.99,0.7956,0.5702,0.8236,0.7638,0.8287
1882,40035,"Craig County, Oklahoma",74.84,0.8118,0.6024,0.922,0.6565,0.7931
1883,40055,"Greer County, Oklahoma",75.73,0.6581,0.6638,0.8590000000000001,0.3696,0.532
1884,40059,"Harper County, Oklahoma",76.34,0.36200000000000004,0.3852,0.3276,0.8504,0.1547
1885,40061,"Haskell County, Oklahoma",75.04,0.8485,0.8478,0.9806,0.624,0.4002
1886,40067,"Jefferson County, Oklahoma",73.21,0.7962,0.7509999999999999,0.992,0.6052,0.326
1887,40069,"Johnston County, Oklahoma",73.72,0.8370000000000001,0.7956,0.9793,0.5622,0.5005
1888,40073,"Kingfisher County, Oklahoma",77.07,0.319,0.1433,0.8924,0.7889,0.0936
1889,40077,"Latimer County, Oklahoma",75.63,0.9099,0.7278,0.9704,0.5794,0.9335
1890,40099,"Murray County, Oklahoma",73.71,0.6094,0.4126,0.8892,0.5708,0.5915
1891,40109,"Oklahoma County, Oklahoma",75.85,0.6711,0.4288,0.5638,0.9124,0.7195
1892,40115,"Ottawa County, Oklahoma",74.26,0.9522,0.8252,0.9784,0.7071,0.9134
1893,40127,"Pushmataha County, Oklahoma",73.94,0.7787,0.8128,0.8319,0.5947,0.46
1894,40143,"Tulsa County, Oklahoma",76.73,0.5861,0.3515,0.6087,0.8679,0.6039
1895,40151,"Woods County, Oklahoma",77.22,0.2225,0.23399999999999999,0.0958,0.4002,0.4919
1896,41001,"Baker County, Oregon",78.29,0.6342,0.4919,0.645,0.3104,0.9239
1897,41003,"Benton County, Oregon",82.08,0.3795,0.405,0.006999999999999999,0.6278,0.9319
1898,41005,"Clackamas County, Oregon",80.49,0.2213,0.1293,0.1251,0.6659999999999999,0.4027
1899,41019,"Douglas County, Oregon",77.71,0.7504,0.6641,0.8131,0.3833,0.8491
1900,41023,"Grant County, Oregon",79.74,0.4476,0.4741,0.6769,0.3273,0.4018
1901,41027,"Hood River County, Oregon",80.34,0.5979,0.3814,0.0745,0.9118,0.943
1902,41033,"Josephine County, Oregon",77.34,0.6902,0.6985,0.7421,0.3461,0.7074
1903,41035,"Klamath County, Oregon",76.95,0.8399,0.7141,0.8157,0.6915,0.8306
1904,41037,"Lake County, Oregon",78.33,0.7096,0.7603,0.4954,0.4565,0.7109
1905,41039,"Lane County, Oregon",79.22,0.6459999999999999,0.5403,0.2884,0.5934,0.893
1906,41055,"Sherman County, Oregon",80.22,0.2295,0.3028,0.3139,0.469,0.1512
1907,42021,"Cambria County, Pennsylvania",78.34,0.4585,0.5046,0.5584,0.1878,0.6004
1908,42023,"Cameron County, Pennsylvania",79.20,0.3649,0.3244,0.9048,0.0347,0.4842
1909,42043,"Dauphin County, Pennsylvania",78.77,0.5199,0.2827,0.3642,0.8067,0.7323
1910,42049,"Erie County, Pennsylvania",78.37,0.5842,0.4234,0.4893,0.5756,0.809
1911,42059,"Greene County, Pennsylvania",77.20,0.5228,0.5196,0.483,0.2209,0.7883
1912,42061,"Huntingdon County, Pennsylvania",79.33,0.4202,0.5161,0.2159,0.2662,0.6574
1913,42069,"Lackawanna County, Pennsylvania",77.78,0.4721,0.3782,0.3639,0.617,0.5833
1914,42079,"Luzerne County, Pennsylvania",77.53,0.5743,0.4645,0.5575,0.6635,0.5963
1915,42087,"Mifflin County, Pennsylvania",79.04,0.5533,0.5419,0.7781,0.3438,0.5228
1916,42091,"Montgomery County, Pennsylvania",80.85,0.1535,0.0478,0.0541,0.7189,0.3855
1917,42097,"Northumberland County, Pennsylvania",78.27,0.5005,0.5288,0.4967,0.2639,0.6625
1918,42113,"Sullivan County, Pennsylvania",77.04,0.3184,0.4314,0.382,0.2916,0.2974
1919,42119,"Union County, Pennsylvania",81.30,0.3671,0.3938,0.0675,0.5151,0.7068
1920,44003,"Kent County, Rhode Island",79.41,0.1369,0.17800000000000002,0.1312,0.4527,0.1968
1921,45017,"Calhoun County, South Carolina",76.27,0.6896,0.7211,0.7743,0.5603,0.4298
1922,45019,"Charleston County, South Carolina",78.40,0.3827,0.3085,0.0484,0.7402,0.7517
